PRODUTOS ALERTADOS;PARECER;DATA RELACIONAMENTO PORTO;NOME LISTA VIGILANCIA;FLAG PEP;FLAG PARTICIPANTE;VALOR RENDA;VALOR RENDA FATURAMENTO;DESCRIÇÃO REVISÃO ANALISE;VALOR SCORE KYCREP;VALOR SCORE OPERACIONAL;VALOR SCORE PARTICIPANTE;VALOR SCORE PRODUTO;VALOR SCORE SOCIO;FLAG PROCESSO EXTERNO ABERTO;VALOR ENVOLVIDO;FLAG DOSSIÊ;UF
Capitalização;COMUNICAR;2015-03-11 00:00:00.0;;false;false;;1700.0;;100;850;;80;;false;52500.0;false;BA
Capitalização;COMUNICAR;2024-03-19 00:00:00.0;;false;false;;1951.0;;100;850;;80;;false;90000.0;false;SP
Capitalização;COMUNICAR;2024-01-31 00:00:00.0;;false;false;;6866.0;;50;850;;80;;false;94000.0;false;PR
Capitalização;COMUNICAR;2023-06-10 00:00:00.0;;false;false;;3485.0;;30;850;;80;;false;19800.0;false;ES
Cartão;NAO_COMUNICAR;2020-02-18 00:00:00.0;;false;true;;18237.0;;220;1200;121;181;;false;1045703.0;false;DF
Capitalização;NAO_COMUNICAR;2016-07-28 00:00:00.0;;false;false;;21599.0;;120;850;;80;;false;141558.0;false;SP
Capitalização;NAO_COMUNICAR;2016-05-09 00:00:00.0;;false;false;;30000.0;;70;850;;80;;false;162447.0;false;PR
Cartão;COMUNICAR;2015-05-22 00:00:00.0;;false;false;;16633.0;;120;800;;181;;false;116673.0;false;CE
Cartão;COMUNICAR;2015-02-05 00:00:00.0;;false;true;;30000.0;;120;800;80;181;;false;122033.0;false;CE
Cartão;COMUNICAR;2016-03-31 00:00:00.0;;false;false;;13972.0;;150;800;;181;;false;70957.0;false;SP
Capitalização;NAO_COMUNICAR;2020-06-29 00:00:00.0;;false;false;;18752.0;;120;850;;80;;false;54257.0;false;MS
Automóvel Porto;NAO_COMUNICAR;2019-05-16 00:00:00.0;;false;true;;30000.0;;190;800;80;80;;false;1534232.0;false;RJ
Automóvel Porto;NAO_COMUNICAR;2017-03-23 00:00:00.0;;false;false;;30000.0;;190;800;;80;;false;1633000.0;false;SC
Automóvel Porto;NAO_COMUNICAR;2020-10-03 00:00:00.0;;false;false;;30000.0;;190;800;;80;;false;1644358.0;false;BA
Capitalização;NAO_COMUNICAR;2020-08-26 00:00:00.0;;false;false;;1.0E+7;;140;850;;80;140;false;14086.0;false;SP
Cartão;COMUNICAR;2017-02-07 00:00:00.0;;false;true;;33257.0;;270;1400;101;181;;false;1477971.0;false;SP
Cartão;COMUNICAR;2015-02-15 00:00:00.0;;false;false;;7262.0;;50;800;;181;;false;77991.0;false;SP
Saúde;NAO_COMUNICAR;2023-07-04 00:00:00.0;;false;false;;5833.0;;520;500;;75;520;false;9870.0;false;SP
Capitalização;NAO_COMUNICAR;2015-09-14 00:00:00.0;;false;false;;23106.0;;70;850;;80;;false;118320.0;false;SP
Capitalização;NAO_COMUNICAR;2014-12-16 00:00:00.0;;false;false;;9165.0;;50;850;;80;;false;98235.0;false;SP
Capitalização;NAO_COMUNICAR;2023-02-17 00:00:00.0;;false;false;;11250.0;;70;850;;80;70;false;325348.0;true;MG
Cartão;COMUNICAR;2013-01-19 00:00:00.0;;false;false;;13839.0;;170;600;;181;;false;71335.0;false;SP
Capitalização;NAO_COMUNICAR;2024-03-12 00:00:00.0;;false;false;;1000000.0;;110;850;;80;;false;1095845.0;false;SP
Automóvel Porto / RE - Residencial / Cartão;NAO_COMUNICAR;2015-06-05 00:00:00.0;;false;true;;30000.0;;340;810;151;323;;false;86503.0;false;RJ
PortoPar;NAO_COMUNICAR;2016-09-30 00:00:00.0;;false;false;;10257.0;;100;800;;85;;false;45000.0;false;SP
PortoPar;NAO_COMUNICAR;2015-08-06 00:00:00.0;;false;false;;8964.0;;100;800;;85;;false;64640.0;false;SP
Saúde;NAO_COMUNICAR;2021-02-19 00:00:00.0;;false;false;;9167.0;;80;1000;;75;80;false;24523.0;false;SP
Cartão;COMUNICAR;2016-07-01 00:00:00.0;;false;true;;30000.0;;80;800;80;181;;false;128411.0;false;MG
PortoPar;NAO_COMUNICAR;2016-08-17 00:00:00.0;;false;true;;11050.0;;100;800;80;85;;false;41956.0;false;SP
Automóvel Porto / RE - Residencial / Cartão;NAO_COMUNICAR;2018-08-28 00:00:00.0;;false;true;;27074.03;;440;810;191;323;;false;1115987.529;false;PB
Cartão;COMUNICAR;2015-10-15 00:00:00.0;;false;false;;30000.0;;120;800;;181;;false;197792.0;false;MG
Cartão;COMUNICAR;2016-03-30 00:00:00.0;;false;true;;11093.0;;250;900;80;181;;false;366200.0;false;SP
PortoPar;NAO_COMUNICAR;2018-01-31 00:00:00.0;;false;true;;30000.0;;100;800;100;85;;false;99500.0;false;PE
Automóvel Porto;NAO_COMUNICAR;2016-04-12 00:00:00.0;;false;true;;22322.0;;820;300;205;80;;false;208463.0;false;BA
CDC;NAO_COMUNICAR;2020-09-30 00:00:00.0;;false;false;;3251.0;;200;800;;54;;false;4180.0;false;RJ
RF - Fiança Locatícia;NAO_COMUNICAR;;;false;false;;62500.0;;170;850;;79;170;false;31872.0;false;DF
RF - Fiança Locatícia;NAO_COMUNICAR;2012-12-07 00:00:00.0;;false;true;;30122.0;;170;850;80;79;;false;50930.0;false;SP
Cartão / Consórcio;COMUNICAR;2016-05-04 00:00:00.0;;false;false;;12342.0;;200;600;;100;;false;22255.0;false;SP
RE - Patrimonial;NAO_COMUNICAR;2013-04-20 00:00:00.0;Ibama ,;false;false;;19666667;;200;850;;37;190;false;48272.0;true;CE
Cartão;NAO_COMUNICAR;2016-05-20 00:00:00.0;;false;false;;31421.0;;320;400;;181;;false;95971.0;false;MT
Cartão / Consórcio;NAO_COMUNICAR;2012-12-05 00:00:00.0;;false;true;;30000.0;;270;1200;270;281;;false;684886.49;false;SP
Cartão;COMUNICAR;2012-11-30 00:00:00.0;;false;false;;30000.0;;70;1000;;181;;false;336919.1;false;SP
CDC / Cartão;COMUNICAR;2022-08-11 00:00:00.0;;false;true;;30000.0;;140;1000;120;181;;false;375128.0;false;SP
Automóvel Porto / Cartão;NAO_COMUNICAR;2012-11-30 00:00:00.0;;false;true;;13924.0;;350;900;120;261;;false;815162.0;false;SP
Cartão / PortoPar;NAO_COMUNICAR;2017-01-05 00:00:00.0;;false;true;;84652.0;;170;710;120;266;;false;11570439;false;SP
PortoPar;NAO_COMUNICAR;2020-06-19 00:00:00.0;;false;true;;6943.0;;170;1600;170;85;;false;210000.0;false;SP
Automóvel Frota Porto;NAO_COMUNICAR;2018-05-22 00:00:00.0;;false;false;;45833333;;190;850;;65;190;false;53742.0;false;SP
PortoPar;NAO_COMUNICAR;2015-04-18 00:00:00.0;;false;false;;13314.0;;170;800;;85;;false;100437.0;false;RJ
Cartão;COMUNICAR;2015-02-19 00:00:00.0;;false;false;;5412.0;;320;400;;181;;false;91071.0;false;SP
Automóvel Porto;NAO_COMUNICAR;2013-08-03 00:00:00.0;;false;false;;17814.0;;210;800;;80;;false;1059914.0;false;PR
Capitalização / Previdência;NAO_COMUNICAR;2015-09-08 00:00:00.0;;false;false;;5763.0;;50;1050;;146;;false;20891.94;false;SP
CDC;COMUNICAR;2016-10-14 00:00:00.0;;false;false;;2600.0;;80;800;;54;;false;8877.62;false;SP
Automóvel Porto / Consórcio;NAO_COMUNICAR;2016-05-10 00:00:00.0;;false;true;;34215.0;;120;800;70;180;;false;54106.0;false;SP
Capitalização;COMUNICAR;2022-07-13 00:00:00.0;Ibama ,;false;false;;6283.0;;451;850;;80;;false;267798.0;true;GO
Previdência / Cartão / Consórcio;COMUNICAR;2015-11-18 00:00:00.0;;false;false;;19695.0;;170;900;;66;;false;1100000.0;false;SP
Automóvel Porto;COMUNICAR;2016-08-29 00:00:00.0;;false;false;;30000.0;;240;1350;;80;;false;981865.0;false;PR
Locadora;NAO_COMUNICAR;2022-07-26 00:00:00.0;;false;false;;1601.0;;280;1200;;140;;false;893448.0;false;SP
Locadora;NAO_COMUNICAR;2015-04-18 00:00:00.0;;false;false;;18763.0;;221;1200;;140;;false;595000.0;false;RS
Locadora;NAO_COMUNICAR;2020-11-25 00:00:00.0;;false;false;;4601.0;;130;1200;;140;;false;1424355.0;false;SP
Locadora;NAO_COMUNICAR;2019-09-14 00:00:00.0;;false;false;;137500.0;;280;600;;140;;false;1187600.0;false;SP
Locadora;NAO_COMUNICAR;2022-04-30 00:00:00.0;;false;false;;62500.0;;211;600;;140;;false;605402.0;false;SP
Consórcio;NAO_COMUNICAR;2021-05-14 00:00:00.0;;false;false;;74005.0;;370;600;;100;;false;143844.0;true;GO
CDC;NAO_COMUNICAR;2016-10-14 00:00:00.0;;false;false;;9924.0;;100;800;;54;;false;10430.0;false;SP
Cartão / Locadora;NAO_COMUNICAR;2012-02-15 00:00:00.0;;false;false;;18867.0;;270;1200;;140;;false;984208.0;false;SP
Cartão;NAO_COMUNICAR;2017-02-07 00:00:00.0;;false;true;;33257.0;;270;1400;81;181;;false;1468597.0;false;SP
Cartão;NAO_COMUNICAR;2016-03-30 00:00:00.0;;false;true;;11093.0;;250;900;80;181;;false;497700.0;false;SP
Cartão;NAO_COMUNICAR;2016-07-01 00:00:00.0;;false;true;;30460.0;;80;800;80;181;;false;141362.0;false;MG
Cartão;NAO_COMUNICAR;2013-01-19 00:00:00.0;;false;false;;10755.0;;170;600;;181;;false;71335.0;false;SP
Cartão;NAO_COMUNICAR;2013-06-14 00:00:00.0;;false;false;;16541.0;;491;1800;;181;;false;3395362.0;false;DF
Cartão;NAO_COMUNICAR;2020-02-18 00:00:00.0;;false;true;;18237.0;;320;1400;121;181;;false;1468959.0;false;DF
Cartão;NAO_COMUNICAR;2015-09-29 00:00:00.0;;false;true;;6004.0;;400;1200;120;181;;false;1751168.0;false;SP
Cartão;NAO_COMUNICAR;2015-11-01 00:00:00.0;;false;true;;24140.0;;390;1200;370;181;;false;1743378.0;false;SP
Cartão;NAO_COMUNICAR;2015-04-09 00:00:00.0;;false;false;;49791.0;;330;1000;;181;;false;214925.0;false;SP
Cartão;NAO_COMUNICAR;2016-08-13 00:00:00.0;;false;true;;5573.0;;300;700;101;181;;false;66575.0;false;SP
Cartão;NAO_COMUNICAR;2020-04-02 00:00:00.0;;false;false;;100000.0;;400;600;;181;;false;880836.0;false;PR
Cartão;NAO_COMUNICAR;2016-02-01 00:00:00.0;;false;true;;7932.0;;350;610;225;181;;false;1757023.0;false;SP
Cartão;NAO_COMUNICAR;2015-09-08 00:00:00.0;;false;false;;100000.0;;350;600;;181;;false;70000.0;false;GO
Cartão;NAO_COMUNICAR;2021-08-25 00:00:00.0;;false;false;;100000.0;;350;600;;181;;false;75000.0;false;SP
Cartão;NAO_COMUNICAR;2021-01-21 00:00:00.0;;false;true;;80380.0;;350;600;350;181;;false;705793.0;false;SP
Cartão;NAO_COMUNICAR;2015-02-27 00:00:00.0;;false;true;;100000.0;;350;600;120;181;;false;65000.0;false;SP
Cartão;NAO_COMUNICAR;2014-07-10 00:00:00.0;;false;true;;5356.0;;350;600;120;181;;false;315160.0;false;DF
Cartão;NAO_COMUNICAR;2023-10-19 00:00:00.0;;false;true;;5847.0;;300;600;120;181;;false;137660.0;false;SP
Cartão;NAO_COMUNICAR;2015-11-18 00:00:00.0;;false;true;;106120.0;;300;600;71;181;;false;764132.0;false;BA
Cartão;NAO_COMUNICAR;2015-05-11 00:00:00.0;;false;true;;5958.0;;470;400;191;181;;false;100131.0;false;RJ
Cartão;NAO_COMUNICAR;2016-05-31 00:00:00.0;;false;true;;6023.0;;351;400;81;181;;false;113547.0;false;PE
Cartão;NAO_COMUNICAR;2012-12-05 00:00:00.0;;false;true;;100000.0;;400;600;100;181;;false;2038022.0;false;SP
Cartão;NAO_COMUNICAR;2016-06-04 00:00:00.0;;false;true;;8992.0;;350;600;100;181;;false;561096.0;false;MT
Cartão;NAO_COMUNICAR;2016-08-23 00:00:00.0;;false;true;;20512.0;;321;600;81;181;;false;534722.0;false;AC
Cartão;NAO_COMUNICAR;2015-02-11 00:00:00.0;;false;true;;29084.0;;320;600;101;181;;false;800769.0;false;SP
Cartão;NAO_COMUNICAR;2016-02-10 00:00:00.0;;false;false;;3500.0;;280;600;;181;;false;514464.0;false;GO
Cartão;NAO_COMUNICAR;2016-07-12 00:00:00.0;;false;true;;24670.0;;270;600;100;181;;false;708057.0;false;SP
Cartão;NAO_COMUNICAR;2013-01-14 00:00:00.0;;false;true;;30583.0;;270;600;81;181;;false;677943.0;false;SP
Cartão;NAO_COMUNICAR;2015-06-18 00:00:00.0;;false;true;;12799.0;;250;600;100;181;;false;831187.0;false;SP
Cartão;NAO_COMUNICAR;2016-11-11 00:00:00.0;;false;true;;10776.0;;250;600;170;181;;false;877944.0;false;TO
Cartão;NAO_COMUNICAR;2015-08-18 00:00:00.0;;false;true;;11468.0;;250;600;81;181;;false;990172.0;false;SP
Locadora;NAO_COMUNICAR;2018-08-23 00:00:00.0;;false;false;;13333.0;;180;600;;140;;false;102000.0;false;SP
Capitalização;NAO_COMUNICAR;2022-08-17 00:00:00.0;;false;false;;7500.0;;11;850;;80;;false;40000.0;false;SP
Capitalização;NAO_COMUNICAR;2022-04-13 00:00:00.0;;false;false;;9167.0;;10;850;;80;;false;40000.0;false;SP
Capitalização;NAO_COMUNICAR;2024-04-10 00:00:00.0;;false;false;;11250.0;;10;850;;80;0;false;43600.0;false;SP
Capitalização;NAO_COMUNICAR;2022-12-03 00:00:00.0;;false;false;;9166.666667;;110;850;;80;;false;30000.0;false;
Cartão;NAO_COMUNICAR;2018-03-01 00:00:00.0;;false;true;;7947.0;;420;1200;171;181;;false;1020176.27;false;CE
Cartão;NAO_COMUNICAR;2016-07-21 00:00:00.0;;false;true;;5643.81;;350;610;101;181;;false;1147644.62;false;SP
Cartão;NAO_COMUNICAR;2013-01-08 00:00:00.0;;false;true;;27469.57;;320;610;121;181;;false;671399.89;false;SP
Automóvel Porto;NAO_COMUNICAR;2017-03-20 00:00:00.0;;false;false;;37688.0;;550;300;;80;;false;188440.0;false;SP
Cartão;COMUNICAR;2016-10-04 00:00:00.0;;false;true;;100000.0;;640;600;150;181;;false;683028.0;false;RJ
Cartão;COMUNICAR;2015-10-02 00:00:00.0;;false;false;;15019.0;;540;600;;181;;false;1052117.0;false;SP
Cartão;COMUNICAR;2016-04-20 00:00:00.0;;false;false;;6329.0;;450;600;;181;;false;1217527.0;false;SP
Cartão;COMUNICAR;2015-10-07 00:00:00.0;;false;true;;34118.0;;440;600;81;181;;false;758919.0;false;SP
Cartão;COMUNICAR;2015-08-20 00:00:00.0;;false;false;;29132.0;;420;600;;181;;false;1047816.0;false;SP
Cartão;COMUNICAR;2016-05-12 00:00:00.0;;false;false;;20759.0;;390;600;;181;;false;825552.0;false;SP
Cartão;COMUNICAR;2012-12-07 00:00:00.0;;false;false;;6833.0;;350;600;;181;;false;855324.0;false;SP
Cartão;COMUNICAR;2016-06-03 00:00:00.0;;false;true;;28508.0;;320;600;151;181;;false;875725.0;true;SP
Cartão;COMUNICAR;2023-02-01 00:00:00.0;;false;true;;58857.0;;300;600;80;181;;false;868558.0;false;SP
Cartão;COMUNICAR;2012-11-20 00:00:00.0;;false;true;;8463.0;;250;600;150;181;;false;1169865.0;false;SP
Automóvel Porto;NAO_COMUNICAR;2015-11-05 00:00:00.0;;false;false;;32334.0;;540;300;;80;;false;998750.0;false;GO
Automóvel Porto;NAO_COMUNICAR;2017-03-18 00:00:00.0;;false;false;;41093.0;;530;300;;80;;false;216038.0;false;DF
Cartão;NAO_COMUNICAR;2016-09-30 00:00:00.0;;false;true;;112719.0;;150;600;121;181;;false;64681.0;false;SP
Automóvel Porto / RE - Residencial / Vida Individual;NAO_COMUNICAR;2023-10-19 00:00:00.0;;false;false;;100000.0;;270;500;;178;;false;887933.0;false;SP
Capitalização;NAO_COMUNICAR;2013-01-10 00:00:00.0;;false;false;;3031.0;;30;850;;80;;false;12000.0;false;SP
Locadora;NAO_COMUNICAR;2019-07-30 00:00:00.0;;false;false;;11737.0;;220;600;;140;;false;115400.0;false;SP
Locadora;NAO_COMUNICAR;2023-09-28 00:00:00.0;;false;false;;18111.0;;220;600;;140;;false;152099.0;false;SP
Cartão;NAO_COMUNICAR;2015-11-01 00:00:00.0;;false;true;;21839.0;;320;600;150;181;;false;100362.0;false;SP
Capitalização;NAO_COMUNICAR;2024-04-03 00:00:00.0;;false;false;;1344.0;;30;850;;80;;false;11000.0;false;SP
Consórcio;NAO_COMUNICAR;2016-03-16 00:00:00.0;;false;false;;7838.0;;100;800;;100;;false;483514.0;false;SP
Consórcio;NAO_COMUNICAR;2015-03-07 00:00:00.0;;false;false;;10252.0;;100;800;;100;;false;73343.0;false;SP
Locadora;NAO_COMUNICAR;2016-04-11 00:00:00.0;;false;false;;11523.0;;170;600;;140;;false;127950.0;false;SP
Consórcio;NAO_COMUNICAR;2016-05-04 00:00:00.0;;false;false;;12342.0;;300;600;;100;;false;22250.0;false;SP
Locadora;NAO_COMUNICAR;2015-11-18 00:00:00.0;;false;false;;29300.0;;170;600;;140;;false;118226.0;false;SP
Locadora;NAO_COMUNICAR;2015-11-01 00:00:00.0;;false;false;;19460.0;;191;600;;140;;false;108739.0;false;SP
Locadora;NAO_COMUNICAR;2015-08-14 00:00:00.0;;false;false;;8088.0;;170;600;;140;;false;121798.0;false;SP
Locadora;NAO_COMUNICAR;2015-07-14 00:00:00.0;;false;false;;17321.0;;190;600;;140;;false;110477.0;false;SP
Locadora;NAO_COMUNICAR;2016-04-29 00:00:00.0;;false;false;;32725.0;;70;1200;;140;;false;1265847.0;false;SP
Cartão / Consórcio;NAO_COMUNICAR;2023-08-05 00:00:00.0;;false;true;;32304.0;;150;800;150;100;;false;2300000.0;false;MS
Locadora;NAO_COMUNICAR;2015-12-03 00:00:00.0;;false;false;;9048.0;;170;600;;140;;false;117964.0;false;SP
Locadora;NAO_COMUNICAR;2015-03-31 00:00:00.0;;false;true;;14976.0;;100;1200;80;140;;false;415900.0;false;SP
Cartão / Consórcio;NAO_COMUNICAR;;;false;false;;60000.0;;150;800;;100;;false;2300000.0;false;MS
Locadora;NAO_COMUNICAR;2016-11-20 00:00:00.0;;false;true;;10172.0;;220;600;101;140;;false;102030.0;false;SP
Cartão;NAO_COMUNICAR;2015-06-26 00:00:00.0;;false;true;;17333.0;;390;1200;81;181;;false;1399966.0;false;PI
Cartão / Consórcio;COMUNICAR;;;false;false;;50000.0;;130;800;;100;;false;2300000.0;false;MG
Locadora;NAO_COMUNICAR;2015-08-22 00:00:00.0;;false;false;;10415.0;;170;600;;140;;false;112789.0;false;SP
Locadora;NAO_COMUNICAR;2013-01-23 00:00:00.0;;false;false;;17318.0;;190;600;;140;;false;108445.0;false;SP
Locadora;NAO_COMUNICAR;2017-03-27 00:00:00.0;;false;true;;13528.0;;170;600;80;140;;false;103000.0;false;SP
Locadora;NAO_COMUNICAR;2015-08-11 00:00:00.0;;false;false;;16932.0;;190;600;;140;;false;111096.0;false;RJ
Cartão;COMUNICAR;2019-08-02 00:00:00.0;;false;false;;17071.0;;320;600;;181;;false;336945.0;false;GO
Locadora;COMUNICAR;2016-03-21 00:00:00.0;;false;true;;179167.0;;230;600;80;140;;false;2521100.0;true;SP
Cartão;NAO_COMUNICAR;2023-10-19 00:00:00.0;;false;true;;30311.0;;270;1000;121;181;;false;461993.0;false;SP
Cartão / Consórcio;NAO_COMUNICAR;;;false;false;;50000.0;;130;800;;100;;false;2200000.0;false;MG
Consórcio;NAO_COMUNICAR;2023-08-12 00:00:00.0;;false;false;;1500.0;;30;1200;;100;;false;490400.0;false;SC
Cartão;NAO_COMUNICAR;2015-02-05 00:00:00.0;;false;true;;7835.0;;600;600;101;181;;false;302207.0;false;CE
Cartão;NAO_COMUNICAR;2016-03-13 00:00:00.0;;false;true;;100000.0;;200;600;101;181;;false;560344.0;false;MG
Locadora;NAO_COMUNICAR;2024-04-11 00:00:00.0;;false;false;;2511.0;;205;600;;140;;false;104812.0;false;SP
Locadora;NAO_COMUNICAR;2012-11-20 00:00:00.0;;false;true;;5423.0;;170;600;170;140;;false;118110.0;false;SP
Cartão;NAO_COMUNICAR;2016-04-29 00:00:00.0;;false;true;;1540.0;;300;600;300;181;;false;68800.0;false;SP
Cartão;NAO_COMUNICAR;2018-09-29 00:00:00.0;;false;true;;1.25E+8;;270;600;120;181;;false;50520.0;false;SP
Cartão;NAO_COMUNICAR;2015-08-20 00:00:00.0;;false;false;;100000.0;;420;1200;;181;;false;435839.0;false;RJ
Cartão;NAO_COMUNICAR;2012-12-05 00:00:00.0;;false;true;;17741.0;;320;600;101;181;;false;389064.0;false;SP
Cartão;COMUNICAR;2018-10-06 00:00:00.0;;false;true;;62001.0;;200;600;130;181;;false;442300.0;true;GO
Locadora;NAO_COMUNICAR;2015-08-14 00:00:00.0;;false;false;;5740.0;;200;600;;140;;false;153940.0;false;SP
Cartão;NAO_COMUNICAR;2014-06-26 00:00:00.0;;false;true;;24945.0;;270;610;200;181;;false;68577.0;false;SP
Locadora;NAO_COMUNICAR;2014-12-22 00:00:00.0;;false;false;;6057.0;;170;600;;140;;false;120571.0;false;SP
Capitalização;COMUNICAR;2018-03-29 00:00:00.0;;false;false;;1600.0;;30;850;;80;;false;12000.0;false;SP
Cartão;COMUNICAR;2016-11-07 00:00:00.0;;false;true;;17761.0;;420;600;151;181;;false;751255.0;true;SC
Locadora;COMUNICAR;2020-10-22 00:00:00.0;;false;false;;4587.0;;80;1200;;140;;false;432498.0;false;SP
Locadora;NAO_COMUNICAR;2024-04-25 00:00:00.0;;false;false;;6124.0;;170;600;;140;;false;105400.0;false;SP
Cartão;NAO_COMUNICAR;2013-02-16 00:00:00.0;;false;true;;83757.0;;350;600;121;181;;false;920603.0;false;SP
Locadora;NAO_COMUNICAR;2016-03-04 00:00:00.0;;false;false;;7454.0;;170;600;;140;;false;102850.0;false;SP
Capitalização;NAO_COMUNICAR;2024-03-22 00:00:00.0;;false;false;;6447.0;;170;850;;80;;false;16500.0;false;SP
Cartão;NAO_COMUNICAR;2016-10-06 00:00:00.0;Corretor-Sócio-Impedido ,;false;false;;41169.0;;200;600;;181;;false;55000.0;false;RJ
CDC;NAO_COMUNICAR;2017-03-27 00:00:00.0;;false;true;;2413.0;;80;800;80;54;;false;4463.0;false;MG
Capitalização;NAO_COMUNICAR;2015-02-15 00:00:00.0;;false;false;;1.0;;30;850;;80;;false;12000.0;false;MG
Capitalização;NAO_COMUNICAR;2017-10-02 00:00:00.0;;false;false;;3747.0;;30;850;;80;;false;10300.0;false;SP
Cartão;NAO_COMUNICAR;2016-05-25 00:00:00.0;;false;false;;100000.0;;220;600;;181;;false;47544.0;false;SP
Capitalização;NAO_COMUNICAR;2024-04-23 00:00:00.0;;false;false;;53333.0;;10;850;;80;0;false;180000.0;false;SP
Cartão;NAO_COMUNICAR;2015-02-11 00:00:00.0;;false;false;;55904.0;;395;400;;181;;false;85985.0;false;RJ
Capitalização;NAO_COMUNICAR;2024-04-17 00:00:00.0;;false;false;;5833.0;;10;850;;80;0;false;17400.0;false;SP
Cartão;NAO_COMUNICAR;2023-03-29 00:00:00.0;;false;false;;39289.0;;130;700;;181;;false;167437.18;false;RS
Capitalização;COMUNICAR;2024-04-02 00:00:00.0;;false;false;;1650.0;;30;850;;80;;false;12025.0;false;SP
Cartão;COMUNICAR;2016-04-27 00:00:00.0;;false;true;;59468.0;;420;600;31;181;;false;361810.0;false;SP
Capitalização;NAO_COMUNICAR;2022-08-10 00:00:00.0;;false;false;;8131.0;;201;850;;80;;false;55368.0;true;RJ
Previdência;NAO_COMUNICAR;2015-06-05 00:00:00.0;;false;false;;9702.0;;50;800;;66;;false;190000.0;false;PR
Capitalização;NAO_COMUNICAR;2024-04-23 00:00:00.0;;false;false;;1.0;;180;850;;80;;false;50000.0;false;RJ
Capitalização;NAO_COMUNICAR;2021-05-06 00:00:00.0;;false;false;;7804.0;;200;850;;80;;false;71648.0;false;SP
Capitalização;NAO_COMUNICAR;2019-10-04 00:00:00.0;;false;false;;1550.0;;155;850;;80;;false;82800.0;false;SP
Consórcio;NAO_COMUNICAR;2018-04-20 00:00:00.0;Servidores ,;false;false;;2991.0;;226;600;;100;;false;5923.0;false;SC
Capitalização;NAO_COMUNICAR;2018-05-04 00:00:00.0;;false;false;;6758.0;;120;850;;80;;false;118211.0;false;RJ
Cartão;COMUNICAR;2016-09-30 00:00:00.0;;false;true;;9355.0;;400;600;130;181;;false;517763.0;false;PR
Cartão;COMUNICAR;2017-12-14 00:00:00.0;;false;true;;19264.0;;80;800;80;181;;false;129878.0;false;SP
Cartão;NAO_COMUNICAR;2015-11-18 00:00:00.0;;false;true;;58956.0;;250;1000;81;181;;false;528315.0;false;SP
Cartão;NAO_COMUNICAR;2016-12-14 00:00:00.0;;false;true;;8877.0;;250;1010;120;181;;false;431211.0;false;SP
Cartão;NAO_COMUNICAR;2014-12-26 00:00:00.0;;false;false;;100000.0;;555;800;;181;;false;130408.0;false;RN
PortoPar;NAO_COMUNICAR;2016-05-19 00:00:00.0;;false;false;;112500.0;;80;900;;85;;false;7545341.0;false;SP
Capitalização;COMUNICAR;2015-09-09 00:00:00.0;;false;false;;3874.0;;30;850;;80;;false;88000.0;false;SP
Cartão;NAO_COMUNICAR;2015-08-18 00:00:00.0;;false;false;;50723.0;;320;400;;181;;false;65126.0;false;CE
Cartão;NAO_COMUNICAR;2018-10-26 00:00:00.0;;false;false;;17648.0;;170;600;;181;0;false;538480.0;false;SP
Cartão;NAO_COMUNICAR;2012-11-17 00:00:00.0;;false;false;;14858.0;;150;600;;181;0;false;876155.0;false;SP
Cartão;NAO_COMUNICAR;2012-12-07 00:00:00.0;;false;true;;26052.0;;320;410;101;181;0;false;80350.0;false;SP
Cartão;COMUNICAR;2020-10-26 00:00:00.0;;false;true;;4695.0;;371;400;371;181;0;false;65118.0;false;RJ
Capitalização;COMUNICAR;2024-04-25 00:00:00.0;;false;false;;1747.0;;30;850;;80;0;false;72400.0;false;SP
Capitalização;COMUNICAR;2024-03-28 00:00:00.0;;false;false;;2982.0;;30;850;;80;0;false;30240.0;false;SP
Capitalização;NAO_COMUNICAR;2013-04-30 00:00:00.0;;false;false;;1500.0;;100;850;;80;0;false;125000.0;false;RJ
Capitalização;COMUNICAR;2024-04-03 00:00:00.0;;false;false;;1600.0;;100;850;;80;0;false;30000.0;false;RJ
Automóvel Frota Porto;COMUNICAR;2023-04-07 00:00:00.0;;false;false;;11250.0;;250;700;;65;380;false;4359299.0;false;RJ
Cartão;NAO_COMUNICAR;2016-06-22 00:00:00.0;;false;true;;100000.0;;320;400;170;181;0;false;66936.0;false;SP
RF - Fiança Locatícia;NAO_COMUNICAR;2018-07-23 00:00:00.0;;false;false;;1200000.0;;110;850;;79;0;false;46492.0;false;RJ
Capitalização;NAO_COMUNICAR;2018-01-03 00:00:00.0;;false;false;;1.0;;81;850;;80;0;false;81573.0;false;SP
Cartão;NAO_COMUNICAR;2015-02-19 00:00:00.0;;false;true;;5412.0;;470;300;470;181;0;false;;false;SP
PortoPar;NAO_COMUNICAR;2015-02-18 00:00:00.0;;false;false;;1.0;;30;800;;85;0;false;100000.0;false;DF
Cartão;NAO_COMUNICAR;2015-07-08 00:00:00.0;;false;true;;50513.0;;150;600;80;181;0;false;59618.0;false;SP
Cartão;NAO_COMUNICAR;2013-03-09 00:00:00.0;;false;true;;51863.0;;150;600;101;181;0;false;75000.0;true;SP
Cartão;NAO_COMUNICAR;2014-02-14 00:00:00.0;;false;false;;100000.0;;150;600;;181;0;false;178980.0;true;SP
Cartão;NAO_COMUNICAR;2016-01-13 00:00:00.0;;false;true;;21308.0;;320;610;81;181;0;false;375317.0;false;SP
