PRODUTOS ALERTADOS;PARECER;DATA RELACIONAMENTO;NOME LISTA VIGILANCIA;FLAG PEP;FLAG PARTICIPANTE;VALOR RENDA;VALOR RENDA FATURAMENTO;DESCRIÇÃO REVISÃO ANALISE;VALOR SCORE KYCREP;VALOR SCORE OPERACIONAL;VALOR SCORE PARTICIPANTE;VALOR SCORE PRODUTO;VALOR SCORE SOCIO;FLAG PROCESSO EXTERNO ABERTO;VALOR ENVOLVIDO;FLAG DOSSIÊ;UF
Salvados Auto;COMUNICAR;2020-12-29 00:00:00.0;;false;false;;53333.33333;;181;700;;30;120;false;461116.0;false;SP
Locadora;NAO_COMUNICAR;2012-12-08 00:00:00.0;;false;false;;11174.09121;;170;600;;140;;false;119603.0;false;SP
Locadora;COMUNICAR;2015-11-01 00:00:00.0;;false;false;;5874.58;;170;600;;140;;false;113808.0;false;SP
Locadora;COMUNICAR;2012-12-07 00:00:00.0;;false;false;;30000.0;;170;600;;140;;false;121832.0;false;SP
Locadora;NAO_COMUNICAR;2015-11-18 00:00:00.0;;false;false;;11862.55004;;170;600;;140;;false;108051.57;false;SP
Locadora;COMUNICAR;2017-06-13 00:00:00.0;;false;true;;4784.0;;170;600;170;140;;false;140000.0;false;SP
Locadora;COMUNICAR;2015-09-25 00:00:00.0;;false;true;;8007.771754;;170;600;151;140;;false;110210.0;false;SP
Locadora;COMUNICAR;2019-07-04 00:00:00.0;;false;false;;6075.377258;;170;600;;140;;false;129305.0;false;SP
Locadora;NAO_COMUNICAR;2020-08-07 00:00:00.0;;false;false;;16111.09;;170;600;;140;;false;124621.0;false;SP
Automóvel Frota Porto / RE - Diversos;NAO_COMUNICAR;2012-11-20 00:00:00.0;Prestador-Recusado ,;false;false;;354166.6667;;600;200;;109;600;false;19821.81083;false;SP
Cartão;COMUNICAR;2014-11-07 00:00:00.0;Servidores ,;false;true;;41723.55;;325;400;171;181;;false;60072.24;false;RJ
Saúde;COMUNICAR;2013-06-05 00:00:00.0;;false;false;;2428.892809;;330;500;;75;;false;1500.32;true;SP
Automóvel Porto;NAO_COMUNICAR;2015-11-18 00:00:00.0;;false;false;;10973.8;;525;300;;80;;false;189257.0;false;PR
Saúde;COMUNICAR;2022-07-29 00:00:00.0;;false;false;;3000.951761;;330;500;;75;;false;18038.09;true;SP
Cartão;COMUNICAR;2013-09-13 00:00:00.0;;false;true;;30000.0;;121;600;121;181;;false;459399.26;false;SP
Cartão;NAO_COMUNICAR;2012-12-04 00:00:00.0;;false;true;;11094.08;;121;600;121;181;;false;946889.61;false;SP
Cartão;NAO_COMUNICAR;2014-03-11 00:00:00.0;;false;true;;30000.0;;120;600;101;181;;false;607990.85;false;SP
Cartão;NAO_COMUNICAR;2016-08-23 00:00:00.0;;false;true;;20511.96;;120;600;80;181;;false;838433.37;false;AC
Cartão;NAO_COMUNICAR;2012-11-21 00:00:00.0;;false;false;;30000.0;;120;600;;181;;false;453520.82;false;SP
Cartão;NAO_COMUNICAR;2019-08-03 00:00:00.0;;false;false;;30000.0;;120;600;;181;;false;440500.15;false;RS
Cartão;NAO_COMUNICAR;2017-05-15 00:00:00.0;;false;false;;22454.81;;120;600;;181;;false;785570.3;false;PR
Cartão;NAO_COMUNICAR;2012-11-24 00:00:00.0;;false;true;;30000.0;;120;600;80;181;;false;563874.22;false;SP
Cartão;NAO_COMUNICAR;2015-11-18 00:00:00.0;;false;false;;23051.79;;120;600;;181;;false;556601.16;false;RN
Cartão;NAO_COMUNICAR;2018-12-08 00:00:00.0;;false;false;;29170.55;;120;600;;181;;false;894356.73;false;MG
Cartão;COMUNICAR;2012-11-27 00:00:00.0;;false;true;;30000.0;;120;600;100;181;;false;355900.07;false;SP
Cartão;COMUNICAR;2012-12-13 00:00:00.0;;false;true;;20824.27441;;120;600;80;181;;false;52590.0;false;SP
Cartão;NAO_COMUNICAR;2012-12-05 00:00:00.0;;false;true;;17741.25;;120;600;81;181;;false;626753.49;false;SP
Cartão;NAO_COMUNICAR;2017-04-03 00:00:00.0;;false;true;;18757.76;;120;600;80;181;;false;1083450.38;false;MG
Cartão;COMUNICAR;2012-11-27 00:00:00.0;;false;true;;21307.72;;120;600;120;181;;false;532278.09;false;SP
Cartão;NAO_COMUNICAR;2015-01-23 00:00:00.0;;false;true;;27157.69;;120;600;80;181;;false;2101095.35;false;SP
Cartão;NAO_COMUNICAR;2012-12-09 00:00:00.0;;false;true;;29084.44;;120;600;100;181;;false;750440.14;false;SP
Cartão;NAO_COMUNICAR;2012-12-02 00:00:00.0;;false;false;;6328.69;;120;600;;181;;false;1033275.69;false;SP
Cartão;NAO_COMUNICAR;2013-12-03 00:00:00.0;;false;true;;29131.59;;120;600;80;181;;false;622230.24;false;SP
Cartão;NAO_COMUNICAR;2012-12-01 00:00:00.0;;false;true;;34291.87;;120;600;30;181;;false;593256.71;false;SP
Cartão;COMUNICAR;2012-12-04 00:00:00.0;;false;false;;30000.0;;120;600;;181;;false;51987.0;false;SP
Cartão;COMUNICAR;2012-12-31 00:00:00.0;;false;true;;18936.27;;120;600;80;181;;false;620287.3;false;SP
Cartão;NAO_COMUNICAR;2012-12-07 00:00:00.0;;false;true;;23471.12;;120;600;101;181;;false;792032.23;true;SP
Cartão;NAO_COMUNICAR;2012-12-10 00:00:00.0;;false;true;;30000.0;;120;600;80;181;;false;447993.15;false;MG
Cartão;NAO_COMUNICAR;2014-06-24 00:00:00.0;;false;true;;28507.51;;120;600;120;181;;false;439737.15;true;SP
Cartão;NAO_COMUNICAR;2012-12-05 00:00:00.0;;false;false;;9909.2;;120;600;;181;;false;785633.62;false;SP
Cartão;COMUNICAR;2013-06-05 00:00:00.0;;false;true;;30000.0;;120;600;120;181;;false;52830.0;false;SP
Cartão;COMUNICAR;2012-11-28 00:00:00.0;;false;false;;16296.98;;120;600;;181;;false;579017.46;false;CE
Cartão;COMUNICAR;2013-04-10 00:00:00.0;;false;false;;28570.06;;120;600;;181;;false;160000.0;false;SP
Cartão;NAO_COMUNICAR;2012-12-06 00:00:00.0;;false;false;;20759.47;;120;600;;181;;false;707419.51;false;SP
Cartão;COMUNICAR;2012-11-30 00:00:00.0;;false;true;;20713.97;;120;600;100;181;;false;1626973.4;false;SP
Cartão;COMUNICAR;2015-11-18 00:00:00.0;;false;true;;3430.8;;120;600;120;181;;false;70731.15;false;SP
Cartão;COMUNICAR;2015-09-21 00:00:00.0;;false;false;;30000.0;;120;600;;181;;false;70755.08;false;RS
Cartão;COMUNICAR;2012-12-06 00:00:00.0;;false;true;;44884.83;;120;600;120;181;;false;1153536.39;false;SP
Cartão;NAO_COMUNICAR;2018-08-09 00:00:00.0;;false;true;;30000.0;;120;600;120;181;;false;120000.0;false;DF
Cartão;COMUNICAR;2021-07-28 00:00:00.0;;false;false;;30000.0;;120;600;;181;;false;74178.6;false;DF
Cartão;NAO_COMUNICAR;2012-11-19 00:00:00.0;;false;true;;179166.6667;;120;600;100;181;120;false;285365.96;false;SC
Cartão;NAO_COMUNICAR;2013-01-08 00:00:00.0;;false;false;;9166.666667;;120;600;;181;120;false;51912.2;false;SP
Cartão;COMUNICAR;;;false;false;;11250.0;;120;600;;181;120;false;391767.25;false;SP
Automóvel Porto;NAO_COMUNICAR;2019-01-17 00:00:00.0;;false;false;;7700.0;;520;300;;80;;false;188107.0;false;RJ
Automóvel Porto;NAO_COMUNICAR;2012-11-26 00:00:00.0;;false;false;;7700.0;;520;300;;80;;false;181952.7;false;PA
Automóvel Porto;NAO_COMUNICAR;2019-06-26 00:00:00.0;;false;false;;7700.0;;520;300;;80;;false;163896.0;false;RJ
Cartão;NAO_COMUNICAR;2013-02-18 00:00:00.0;;false;true;;25552.16;;340;1200;170;181;;false;2312070.06;false;SP
Cartão;NAO_COMUNICAR;2016-12-09 00:00:00.0;;false;true;;28595.96;;470;1000;80;181;;false;1146032.79;false;RS
Cartão;NAO_COMUNICAR;2021-03-31 00:00:00.0;;false;true;;7052.81;;200;1200;100;181;;false;1113416.88;false;SP
Locadora;NAO_COMUNICAR;2012-12-02 00:00:00.0;;false;false;;7556.0;;100;1200;;140;;false;982818.0;false;SP
Saúde;NAO_COMUNICAR;2017-09-27 00:00:00.0;;false;true;;9166.666667;;820;500;820;75;240;false;9018.2;false;SP
Saúde;NAO_COMUNICAR;2023-03-21 00:00:00.0;;false;false;;9166.666667;;550;500;;75;550;false;9286.19;false;
Saúde;NAO_COMUNICAR;2023-02-16 00:00:00.0;;false;false;;7500.0;;545;500;;75;545;false;6479.67;false;
Cartão;NAO_COMUNICAR;2012-12-08 00:00:00.0;;false;true;;10430.71;;495;400;495;181;;false;80321.4;false;RJ
Saúde;NAO_COMUNICAR;2018-10-12 00:00:00.0;;false;false;;158333.3333;;470;500;;75;470;false;157192.21;false;
Cartão;NAO_COMUNICAR;2012-12-06 00:00:00.0;;false;true;;6328.69;;250;600;151;181;;false;330687.0;false;PE
Consórcio;NAO_COMUNICAR;2012-12-05 00:00:00.0;;false;true;;5643.81;;320;600;80;100;;false;23840.81;false;CE
Saúde;NAO_COMUNICAR;2022-09-07 00:00:00.0;;false;false;;62500.0;;421;500;;75;421;false;98155.37;true;
Saúde;NAO_COMUNICAR;2021-12-08 00:00:00.0;;false;false;;7500.0;;421;500;;75;421;false;9886.65;false;
Saúde;NAO_COMUNICAR;2013-12-09 00:00:00.0;;false;false;;2083.333333;;420;500;;75;420;false;3743.78;false;SP
Saúde;NAO_COMUNICAR;2021-07-20 00:00:00.0;;false;false;;11250.0;;420;500;;75;420;false;9098.67;false;SP
Saúde;NAO_COMUNICAR;2019-08-20 00:00:00.0;;false;false;;11250.0;;400;500;;75;400;false;11915.64;false;SP
Saúde;NAO_COMUNICAR;2023-04-04 00:00:00.0;;false;false;;7500.0;;400;500;;75;400;false;6447.47;false;RJ
Saúde;NAO_COMUNICAR;2023-03-29 00:00:00.0;;false;false;;11250.0;;400;500;;75;400;false;12955.94;false;BA
Consórcio;NAO_COMUNICAR;2013-02-20 00:00:00.0;;false;false;;7781.91;;250;600;;100;;false;14693.87;false;SC
Saúde;NAO_COMUNICAR;2020-08-23 00:00:00.0;;false;false;;13333.33333;;370;500;;75;370;false;10798.52;false;
Saúde;NAO_COMUNICAR;2021-01-28 00:00:00.0;Ceis ,;false;false;;13333.33333;;360;500;;75;220;false;16876.44;false;SP
CDC;NAO_COMUNICAR;2016-02-03 00:00:00.0;;false;false;;13333.33333;;70;800;;54;70;false;26239.71048;false;SP
Consórcio;NAO_COMUNICAR;2016-12-05 00:00:00.0;;false;false;;13333.33333;;220;600;;100;220;false;46849.47;false;ES
Saúde;NAO_COMUNICAR;2012-12-31 00:00:00.0;;false;false;;9166.666667;;335;500;;75;335;false;20400.44;false;SP
Cartão;NAO_COMUNICAR;2015-10-13 00:00:00.0;;false;true;;13042.88;;400;600;120;181;;false;2403951.02;false;BA
Cartão;NAO_COMUNICAR;2014-11-07 00:00:00.0;;false;true;;26948.41;;390;600;170;181;;false;1131513.47;false;RJ
Cartão;NAO_COMUNICAR;2012-12-06 00:00:00.0;;false;false;;20759.47;;390;600;;181;;false;831732.81;false;SP
Cartão;NAO_COMUNICAR;2012-12-13 00:00:00.0;;false;true;;22696.12;;320;600;171;181;;false;734805.09;false;RJ
Cartão;NAO_COMUNICAR;2012-12-10 00:00:00.0;;false;true;;30000.0;;320;600;120;181;;false;745486.59;false;MG
Cartão;NAO_COMUNICAR;2019-05-10 00:00:00.0;;false;true;;1138.2;;300;600;300;181;;false;768147.49;false;SP
Cartão;NAO_COMUNICAR;2012-12-03 00:00:00.0;;false;true;;30000.0;;241;600;241;181;;false;841772.74;false;PR
Cartão;NAO_COMUNICAR;2017-06-16 00:00:00.0;;false;true;;30000.0;;240;600;171;181;;false;600042.72;false;PR
Cartão;NAO_COMUNICAR;2012-12-07 00:00:00.0;;false;true;;5590.63;;520;600;320;181;;false;536313.08;false;SP
Cartão;NAO_COMUNICAR;2017-08-19 00:00:00.0;;false;true;;83903.05;;400;600;80;181;;false;1283149.38;false;SP
Cartão;NAO_COMUNICAR;2016-06-29 00:00:00.0;;false;true;;17979.65;;390;600;191;181;;false;737330.01;false;RJ
Cartão;NAO_COMUNICAR;2012-11-29 00:00:00.0;;false;true;;41093.44;;380;600;100;181;;false;858259.17;false;SP
Cartão;NAO_COMUNICAR;2019-07-18 00:00:00.0;;false;true;;13822.48;;370;600;100;181;;false;2458280.66;false;PE
Cartão;NAO_COMUNICAR;2013-04-29 00:00:00.0;;false;true;;5643.81;;350;600;81;181;;false;1120530.77;false;SP
Cartão;NAO_COMUNICAR;2012-11-28 00:00:00.0;;false;false;;30000.0;;345;600;;181;;false;703616.43;false;DF
Cartão;NAO_COMUNICAR;2012-12-08 00:00:00.0;;false;false;;2376.3;;330;600;;181;;false;828088.65;false;DF
Cartão;NAO_COMUNICAR;2016-08-23 00:00:00.0;;false;true;;20511.96;;320;600;81;181;;false;687166.33;false;AC
Cartão;NAO_COMUNICAR;2017-04-03 00:00:00.0;;false;false;;18757.76;;320;600;;181;;false;804458.67;false;MG
Cartão;NAO_COMUNICAR;2015-01-23 00:00:00.0;;false;true;;27157.69;;320;600;170;181;;false;1951253.42;false;SP
Cartão;NAO_COMUNICAR;2012-11-20 00:00:00.0;;false;false;;30000.0;;320;600;;181;;false;627399.59;false;SP
Cartão;NAO_COMUNICAR;2012-11-29 00:00:00.0;;false;true;;30000.0;;320;600;81;181;;false;580067.78;false;SP
Cartão;NAO_COMUNICAR;2016-11-11 00:00:00.0;;false;true;;23081.56;;320;600;101;181;;false;578737.28;false;PR
Cartão;NAO_COMUNICAR;2012-12-05 00:00:00.0;;false;true;;30000.0;;320;600;151;181;;false;708182.21;false;SP
Cartão;NAO_COMUNICAR;2012-12-05 00:00:00.0;;false;false;;9909.2;;320;600;;181;;false;838345.02;false;SP
Cartão;NAO_COMUNICAR;2012-11-27 00:00:00.0;;false;true;;33222.92;;320;600;81;181;;false;1142579.6;false;PR
Cartão;NAO_COMUNICAR;2012-11-25 00:00:00.0;;false;true;;12798.9;;300;600;100;181;;false;876454.01;false;SP
Cartão;NAO_COMUNICAR;2019-02-11 00:00:00.0;;false;false;;8873.62;;300;600;;181;;false;1917427.85;false;SP
Cartão;NAO_COMUNICAR;2015-01-13 00:00:00.0;;false;true;;11099.26;;300;600;100;181;;false;879267.03;false;SP
Cartão;NAO_COMUNICAR;2019-09-12 00:00:00.0;;false;true;;2060.76;;280;600;81;181;;false;1127434.52;false;MG
Cartão;NAO_COMUNICAR;2018-03-30 00:00:00.0;;false;true;;2807.2;;280;600;100;181;;false;710320.71;false;SP
Cartão;NAO_COMUNICAR;2012-11-20 00:00:00.0;;false;true;;30000.0;;270;600;80;181;;false;681212.3;false;SP
Cartão;NAO_COMUNICAR;2012-12-08 00:00:00.0;;false;true;;16660.1;;270;600;100;181;;false;688249.0;false;SP
Cartão;NAO_COMUNICAR;2012-12-31 00:00:00.0;;false;true;;18936.27;;270;600;150;181;;false;971715.28;false;SP
Cartão;NAO_COMUNICAR;2015-09-15 00:00:00.0;;false;true;;30000.0;;270;600;100;181;;false;1088679.55;false;GO
Cartão;NAO_COMUNICAR;2012-12-01 00:00:00.0;;false;true;;30000.0;;270;600;80;181;;false;866702.4;false;SP
Cartão;NAO_COMUNICAR;2015-12-20 00:00:00.0;;false;true;;8873.12;;250;600;130;181;;false;573930.1;false;SC
Cartão;NAO_COMUNICAR;2015-01-18 00:00:00.0;;false;true;;11467.92;;250;600;190;181;;false;992544.69;false;SP
Cartão;NAO_COMUNICAR;2016-09-30 00:00:00.0;;false;true;;30000.0;;240;600;120;181;;false;546069.65;false;RJ
Cartão;NAO_COMUNICAR;2016-03-23 00:00:00.0;;false;false;;4360.05;;230;600;;181;;false;389921.32;false;SP
Cartão;NAO_COMUNICAR;2017-02-06 00:00:00.0;;false;true;;3373.08;;230;600;230;181;;false;833779.71;false;GO
Cartão;NAO_COMUNICAR;2019-12-20 00:00:00.0;;false;false;;30000.0;;220;600;;181;;false;537707.33;false;CE
Cartão;NAO_COMUNICAR;2013-02-23 00:00:00.0;;false;true;;30000.0;;220;600;100;181;;false;647872.17;true;ES
Cartão;NAO_COMUNICAR;2016-08-28 00:00:00.0;;false;true;;30000.0;;220;600;100;181;;false;497510.2;false;PR
Cartão;NAO_COMUNICAR;2016-08-28 00:00:00.0;;false;true;;30000.0;;220;600;121;181;;false;649003.0;false;PR
Cartão;NAO_COMUNICAR;2012-11-17 00:00:00.0;;false;false;;14857.72;;200;600;;181;;false;644025.01;true;SP
Cartão;NAO_COMUNICAR;2012-12-07 00:00:00.0;;false;true;;70388.1;;200;600;100;181;;false;1546947.18;false;SP
Cartão;NAO_COMUNICAR;2016-12-13 00:00:00.0;;false;true;;30000.0;;190;600;80;181;;false;331716.12;false;SP
Cartão;NAO_COMUNICAR;2012-12-07 00:00:00.0;;false;true;;30000.0;;170;600;101;181;;false;468802.21;false;SP
Cartão;NAO_COMUNICAR;2022-01-18 00:00:00.0;;false;true;;30000.0;;120;600;80;181;;false;1059332.37;false;GO
Cartão;NAO_COMUNICAR;2013-01-08 00:00:00.0;;false;true;;30000.0;;120;600;100;181;;false;360711.9;false;SP
Cartão;NAO_COMUNICAR;2018-03-26 00:00:00.0;;false;true;;30000.0;;120;600;120;181;;false;822642.38;false;SP
Cartão;NAO_COMUNICAR;2015-02-03 00:00:00.0;;false;true;;30000.0;;120;600;81;181;;false;453519.37;false;DF
Cartão;NAO_COMUNICAR;2019-01-31 00:00:00.0;;false;true;;30000.0;;120;600;120;181;;false;438787.87;false;DF
Cartão;NAO_COMUNICAR;2012-12-13 00:00:00.0;;false;true;;30000.0;;120;600;101;181;;false;307389.1;false;SP
Cartão;NAO_COMUNICAR;2017-11-14 00:00:00.0;;false;false;;21654.0;;120;600;;181;;false;388439.22;false;GO
Automóvel Porto / RE - Residencial / Cartão;NAO_COMUNICAR;2015-06-05 00:00:00.0;;false;true;;30000.0;;340;810;150;323;;false;529834.635;false;RJ
Cartão;NAO_COMUNICAR;2013-04-10 00:00:00.0;;false;true;;7507.19;;250;900;101;181;;false;768322.13;false;SC
Cartão;NAO_COMUNICAR;2012-12-01 00:00:00.0;;false;true;;30000.0;;80;1000;80;181;;false;792957.86;false;SP
Cartão;NAO_COMUNICAR;2012-11-28 00:00:00.0;;false;false;;51341.24;;420;610;;181;;false;787205.25;false;SP
Cartão;NAO_COMUNICAR;2013-01-08 00:00:00.0;;false;true;;27469.57;;320;610;121;181;;false;584967.12;false;SP
Cartão;NAO_COMUNICAR;2012-12-04 00:00:00.0;;false;true;;11094.08;;300;610;120;181;;false;905787.48;false;SP
Cartão;NAO_COMUNICAR;2014-08-20 00:00:00.0;;false;true;;28044.73;;270;610;120;181;;false;786033.43;false;PR
Cartão;NAO_COMUNICAR;2013-05-03 00:00:00.0;;false;true;;18770.12;;270;610;150;181;;false;1000036.03;false;SP
Cartão;NAO_COMUNICAR;2020-08-20 00:00:00.0;;false;true;;54020.44;;220;610;220;181;;false;2422658.11;false;SP
Cartão;NAO_COMUNICAR;2013-02-13 00:00:00.0;;false;true;;30000.0;;170;610;120;181;;false;1122797.13;false;SP
Cartão;NAO_COMUNICAR;2012-11-17 00:00:00.0;;false;false;;30000.0;;120;610;;181;;false;921084.7;false;SP
Cartão;NAO_COMUNICAR;2018-12-21 00:00:00.0;;false;true;;30000.0;;120;610;80;181;;false;468290.56;false;RS
Cartão;NAO_COMUNICAR;2020-02-17 00:00:00.0;;false;true;;18236.59;;220;1400;120;181;;false;1078247.74;false;DF
Cartão;COMUNICAR;2016-06-22 00:00:00.0;;false;true;;30000.0;;190;1200;150;181;;false;402042.26;false;SP
Cartão;COMUNICAR;2013-02-04 00:00:00.0;;false;true;;15243.43;;390;900;150;181;;false;351583.39;false;SP
Cartão;COMUNICAR;2012-12-09 00:00:00.0;;false;true;;30000.0;;190;1000;190;181;;false;268490.51;false;SP
Cartão;COMUNICAR;2013-03-01 00:00:00.0;;false;false;;16541.09;;490;1400;;181;;true;3038865.0;false;DF
Cartão;COMUNICAR;2016-10-10 00:00:00.0;Servidores ,;false;false;;30000.0;;315;800;;181;;false;96123.4;false;RJ
Cartão;NAO_COMUNICAR;2017-02-07 00:00:00.0;;false;true;;33256.55;;270;800;100;181;;false;207266.42;false;SP
Cartão;COMUNICAR;2012-12-13 00:00:00.0;;false;true;;80948.41;;650;400;120;181;;false;72672.98;true;SP
Cartão;NAO_COMUNICAR;2015-11-18 00:00:00.0;;false;true;;100000.0;;405;610;100;181;;false;61849.56;false;SP
Cartão;COMUNICAR;2013-02-14 00:00:00.0;;false;true;;6432.63;;200;800;80;181;;false;78644.0;false;SP
Cartão;NAO_COMUNICAR;2012-12-08 00:00:00.0;;false;true;;30000.0;;390;600;30;181;;false;357172.58;false;SP
Cartão;COMUNICAR;2014-12-21 00:00:00.0;;false;false;;30000.0;;190;800;;181;;false;139441.18;false;CE
Locadora;COMUNICAR;2012-12-02 00:00:00.0;;false;false;;9073.0;;220;600;;140;;false;109477.0;false;SP
Cartão;COMUNICAR;2018-05-23 00:00:00.0;;false;false;;30000.0;;170;600;;181;;false;127189.0;false;SE
Cartão;COMUNICAR;2018-12-08 00:00:00.0;;false;true;;28714.0;;170;600;70;181;;false;50997.0;false;SP
Cartão;COMUNICAR;2017-08-07 00:00:00.0;;false;false;;16754.0;;170;600;;181;;false;64000.0;false;SP
Locadora;COMUNICAR;2023-12-26 00:00:00.0;;false;false;;13333.0;;180;600;;140;;false;265400.0;false;MT
Cartão;COMUNICAR;2023-01-18 00:00:00.0;;false;false;;30000.0;;120;610;;181;;false;66340.0;false;SP
Locadora;COMUNICAR;2013-04-29 00:00:00.0;;false;false;;12829.0;;170;600;;140;;false;110928.0;false;SP
Locadora;COMUNICAR;2012-11-22 00:00:00.0;;false;false;;18392.0;;170;600;;140;;false;101896.0;false;SP
Cartão;COMUNICAR;2014-12-26 00:00:00.0;;false;false;;30000.0;;325;400;;181;;false;94774.0;false;RN
Locadora;COMUNICAR;2021-10-06 00:00:00.0;;false;false;;13333.0;;160;600;;140;80;false;345000.0;true;SP
Automóvel Porto;NAO_COMUNICAR;2020-10-01 00:00:00.0;;false;false;;30000.0;;540;800;;80;;false;1129448.0;false;PE
Cartão;COMUNICAR;2013-06-05 00:00:00.0;;false;true;;30000.0;;120;610;100;181;;false;65737.88;false;SP
Cartão;NAO_COMUNICAR;2013-10-30 00:00:00.0;;false;true;;32940.0;;720;10;120;181;;true;6260.0;true;SP
Cartão;COMUNICAR;2012-11-28 00:00:00.0;Corretor-Sócio-Impedido ,;false;true;;20050.0;;320;400;80;181;;false;58808.0;false;SP
Cartão;COMUNICAR;2020-11-07 00:00:00.0;;false;false;;30000.0;;120;600;;181;;false;65000.0;false;RJ
Cartão;COMUNICAR;2012-12-02 00:00:00.0;;false;true;;14244.0;;120;600;120;181;;false;63588.0;false;SP
Cartão;COMUNICAR;2013-10-22 00:00:00.0;;false;true;;30000.0;;120;600;100;181;;false;86000.0;false;SP
Cartão;COMUNICAR;2013-01-28 00:00:00.0;;false;true;;30000.0;;120;600;101;181;;false;112783.0;false;SE
Cartão;COMUNICAR;2016-12-14 00:00:00.0;;false;true;;8877.0;;140;600;140;181;;false;327202.0;false;SP
Cartão;COMUNICAR;2012-12-06 00:00:00.0;;false;true;;10478.0;;151;600;151;181;;false;368105.0;false;MG
Cartão;COMUNICAR;2012-12-02 00:00:00.0;;false;false;;30000.0;;120;1200;;181;;false;744342.0;false;SP
Cartão;COMUNICAR;2012-12-07 00:00:00.0;;false;false;;30000.0;;270;1200;;181;;false;1345182.0;false;AL
Cartão;COMUNICAR;2012-12-06 00:00:00.0;;false;true;;5376.0;;250;1200;80;181;;false;1528695.0;false;SP
Cartão;COMUNICAR;2014-12-19 00:00:00.0;;false;true;;30000.0;;240;1200;240;181;;false;726219.0;false;RJ
Cartão;COMUNICAR;2015-11-04 00:00:00.0;;false;true;;13464.0;;450;1200;450;181;;false;1181722.0;false;DF
Cartão;NAO_COMUNICAR;2014-03-11 00:00:00.0;;false;false;;5356.0;;470;1200;;181;;false;1212442.0;false;DF
Cartão;NAO_COMUNICAR;2016-11-11 00:00:00.0;;false;true;;17761.0;;420;1210;150;181;;false;3838061.0;true;SC
Cartão;COMUNICAR;2013-04-20 00:00:00.0;;false;true;;31181.0;;240;610;101;181;;false;591223.0;false;SP
Cartão;COMUNICAR;2014-12-12 00:00:00.0;;false;true;;30000.0;;140;610;140;181;;false;732019.0;false;RJ
Cartão;COMUNICAR;2012-11-27 00:00:00.0;Prestador-Recusado ,;false;true;;30000.0;;420;610;370;181;;false;707998.0;false;SP
Cartão;COMUNICAR;2012-12-04 00:00:00.0;;false;true;;5942.0;;300;610;100;181;;false;1136387.0;false;SP
Locadora;NAO_COMUNICAR;2012-12-09 00:00:00.0;;false;false;;7700.0;;350;600;;140;;false;100489.0;false;SP
Cartão;COMUNICAR;2012-12-09 00:00:00.0;;false;true;;30000.0;;120;1200;81;181;;false;427506.0;false;SP
Cartão;COMUNICAR;2015-02-05 00:00:00.0;;false;true;;7835.0;;400;1800;80;181;;false;1036918.0;false;CE
Cartão / Consórcio;COMUNICAR;2012-12-05 00:00:00.0;;false;true;;30000.0;;250;1200;250;281;;false;522460.0;false;SP
Automóvel Porto / Cartão;COMUNICAR;2016-08-13 00:00:00.0;;false;true;;5573.0;;300;1100;101;261;;false;370036.0;false;SP
Cartão;COMUNICAR;2012-12-09 00:00:00.0;Corretor-Sócio-Impedido ,;false;true;;30000.0;;120;600;30;181;;false;55592.0;false;MG
Cartão;COMUNICAR;2012-12-02 00:00:00.0;;false;true;;30000.0;;120;600;100;181;;false;67006.0;false;SP
Cartão;COMUNICAR;2016-04-27 00:00:00.0;;false;false;;30000.0;;120;600;;181;;false;52495.0;false;SP
Cartão;COMUNICAR;2022-02-06 00:00:00.0;;false;false;;30000.0;;120;600;;181;;false;65000.0;false;PE
Cartão;COMUNICAR;2019-07-11 00:00:00.0;;false;true;;3796.0;;280;1210;190;181;;false;500794.0;false;MG
Cartão;NAO_COMUNICAR;2012-12-04 00:00:00.0;;false;false;;30000.0;;190;600;;181;;false;51241.0;false;RJ
Cartão;NAO_COMUNICAR;2012-12-10 00:00:00.0;;false;false;;11880.0;;170;600;;181;;false;41127.0;false;SP
Saúde;NAO_COMUNICAR;2021-10-09 00:00:00.0;;false;false;;7500.0;;421;500;;75;421;false;6292.0;false;SP
Cartão;NAO_COMUNICAR;2014-01-25 00:00:00.0;;false;true;;30000.0;;120;600;120;181;;false;133129.0;false;SP
Cartão;NAO_COMUNICAR;2014-02-07 00:00:00.0;;false;false;;21685.0;;270;600;;181;;false;337168.0;false;SP
Cartão;NAO_COMUNICAR;2013-02-21 00:00:00.0;;false;false;;30000.0;;240;600;;181;;false;359778.0;false;SP
PortoPar;NAO_COMUNICAR;2019-08-22 00:00:00.0;;false;false;;;;170;900;;85;170;false;5034607.0;false;SP
Cartão;NAO_COMUNICAR;2012-12-08 00:00:00.0;;false;true;;2960.0;;280;600;81;181;;false;352116.0;false;RR
Capitalização;NAO_COMUNICAR;2013-09-18 00:00:00.0;;false;true;;30000.0;;195;850;100;80;;false;91506.0;false;SP
Capitalização;NAO_COMUNICAR;2022-10-08 00:00:00.0;;false;false;;75000.0;;80;850;;80;80;false;64104.0;false;SP
Capitalização;NAO_COMUNICAR;2012-12-03 00:00:00.0;;false;false;;5377.0;;50;850;;80;;false;17000.0;false;SP
Cartão;NAO_COMUNICAR;2014-02-07 00:00:00.0;;false;true;;15071.0;;320;400;130;181;;false;73097.0;false;TO
Cartão;COMUNICAR;2019-04-18 00:00:00.0;;false;true;;30000.0;;120;600;100;181;;false;339578.0;false;DF
